ts,open,high,low,close
1763728860,2716.98,2728.37,2711.42,2722.86
1763728920,2722.86,2724.71,2715.5,2719.15
1763728980,2719.15,2723.48,2709.02,2722.97
1763729040,2722.97,2731.57,2718.98,2728.17
1763729100,2728.17,2740.89,2727.41,2737.8
1763729160,2737.8,2742.7,2727.71,2729.23
1763729220,2729.23,2735.72,2725.88,2732.7
1763729280,2732.7,2735.16,2719.4,2722.95
1763729340,2722.95,2730,2720.6,2729.18
1763729400,2729.18,2739.1,2726,2735.71
1763729460,2735.71,2736.69,2731.51,2735.11
1763729520,2735.11,2739.22,2730,2730.99
1763729580,2730.99,2737.19,2730.21,2736.7
1763729640,2736.7,2738.2,2732.95,2735.52
1763729700,2735.52,2735.6,2725.26,2725.73
1763729760,2725.73,2730.36,2723.2,2724.72
1763729820,2724.72,2730.7,2721.24,2729.85
1763729880,2729.85,2729.85,2724.97,2725.69
1763729940,2725.69,2726.72,2722.59,2726.33
1763730000,2726.33,2730.6,2723,2729.7
1763730060,2729.7,2730.77,2723.94,2725.39
1763730120,2725.39,2735.51,2723.73,2729.47
1763730180,2729.47,2734.93,2721.53,2722.56
1763730240,2722.56,2723.67,2709.84,2716.35
1763730300,2716.35,2720.7,2712.97,2719.37
1763730360,2719.37,2728.91,2717.25,2726.22
1763730420,2726.22,2729.5,2723.41,2723.53
1763730480,2723.53,2734.11,2722.72,2734.11
1763730540,2734.11,2746.95,2734.11,2746.69
1763730600,2746.69,2748.88,2727.1,2727.11
1763730660,2727.11,2737.95,2726.68,2734.87
1763730720,2734.87,2736.96,2730.83,2733.03
1763730780,2733.03,2739.1,2731.53,2737.6
1763730840,2737.6,2740.77,2735.82,2738.07
1763730900,2738.07,2743.82,2735.9,2740.12
1763730960,2740.12,2745.46,2739.13,2744.4
1763731020,2744.4,2761.05,2743.73,2754.32
1763731080,2754.32,2754.96,2748.79,2750.26
1763731140,2750.26,2750.86,2743.11,2749.65
1763731200,2749.65,2750.81,2742.46,2744.15
1763731260,2744.15,2755.57,2743.87,2747.82
1763731320,2747.82,2750.19,2738.45,2740.47
1763731380,2740.47,2741.5,2735.17,2737.14
1763731440,2737.14,2738.09,2732.49,2733.91
1763731500,2733.91,2738.11,2730.45,2737.5
1763731560,2737.5,2744.57,2735.32,2743.13
1763731620,2743.13,2744.2,2737.17,2738.09
1763731680,2738.09,2739.13,2733.08,2734
1763731740,2734,2737.45,2733.21,2735.37
1763731800,2735.37,2739.59,2735.37,2737.99
1763731860,2737.99,2739.19,2733.86,2736.79
1763731920,2736.79,2737.99,2730.71,2733.3
1763731980,2733.3,2736.35,2728.15,2735.58
1763732040,2735.58,2738,2734.88,2736.27
1763732100,2736.27,2745.36,2735.49,2743.4
1763732160,2743.4,2748.74,2743.4,2747.89
1763732220,2747.89,2751.09,2747.25,2749.99
1763732280,2749.99,2752.72,2749.01,2751.41
1763732340,2751.41,2752.15,2743.47,2744.91
1763732400,2744.91,2749.81,2744.52,2748.02
1763732460,2748.02,2753.9,2747.86,2752.58
1763732520,2752.58,2759.31,2752.58,2754.34
1763732580,2754.34,2758.68,2753.86,2756.75
1763732640,2756.75,2758.82,2754.96,2757.81
1763732700,2757.81,2760.74,2755.01,2758.34
1763732760,2758.34,2766.82,2751.71,2752.1
1763732820,2752.1,2759.39,2751.57,2757.46
1763732880,2757.46,2762.87,2756.17,2760.89
1763732940,2760.89,2761.17,2753.8,2756.8
1763733000,2756.8,2760.18,2754.27,2759.42
1763733060,2759.42,2768.56,2759.09,2766.4
1763733120,2766.4,2767.58,2755.2,2756.4
1763733180,2756.4,2756.83,2752.25,2754.58
1763733240,2754.58,2755.96,2752.1,2755.87
1763733300,2755.87,2757,2751.08,2751.29
1763733360,2751.29,2754.16,2748.85,2751.91
1763733420,2751.91,2751.91,2745.81,2748.77
1763733480,2748.77,2748.77,2745.62,2747.17
1763733540,2747.17,2748.58,2738.44,2740.6
1763733600,2740.6,2742.85,2736.96,2739
1763733660,2739,2739,2733.57,2738.03
1763733720,2738.03,2742.6,2736.59,2741.85
1763733780,2741.85,2744.96,2737.95,2737.95
1763733840,2737.95,2738.83,2733.78,2733.79
1763733900,2733.79,2735.31,2730.36,2731.2
1763733960,2731.2,2738.4,2729,2737.65
1763734020,2737.65,2740,2735,2738.5
1763734080,2738.5,2743.89,2737.43,2742.96
1763734140,2742.96,2747.12,2742.75,2745.12
1763734200,2745.12,2745.12,2736.99,2737.65
1763734260,2737.65,2738.27,2733.61,2735.63
1763734320,2735.63,2736.56,2734,2735.7
1763734380,2735.7,2735.7,2731.15,2731.15
1763734440,2731.15,2733.29,2729.56,2729.56
1763734500,2729.56,2729.56,2722.31,2722.7
1763734560,2722.7,2725.49,2716.19,2725.2
1763734620,2725.2,2725.2,2716.96,2721.89
1763734680,2721.89,2725.04,2719.77,2720.18
1763734740,2720.18,2722.8,2719.32,2721.35
1763734800,2721.35,2727.08,2721.34,2726.6
1763734860,2726.6,2729.83,2725.31,2728.77
1763734920,2728.77,2730,2725,2726.88
1763734980,2726.88,2729.58,2725,2729.25
1763735040,2729.25,2729.57,2725.91,2728.14
1763735100,2728.14,2729.21,2724.43,2726.94
1763735160,2726.94,2728.4,2723.76,2724.35
1763735220,2724.35,2726.3,2721.16,2722.45
1763735280,2722.45,2724.61,2721.29,2723.66
1763735340,2723.66,2728.21,2723.34,2726.58
1763735400,2726.58,2755.43,2722.45,2743.24
1763735460,2743.24,2749.64,2733,2737.85
1763735520,2737.85,2750.61,2735.14,2748.73
1763735580,2748.73,2751.33,2739.65,2750.88
1763735640,2750.88,2769.78,2750.44,2768.42
1763735700,2768.42,2771.63,2758.12,2771.07
1763735760,2771.07,2776.98,2762.89,2768.58
1763735820,2768.58,2774.82,2755.66,2761.38
1763735880,2761.38,2764.8,2752.88,2756.4
1763735940,2756.4,2761.8,2753.65,2755.8
1763736000,2755.8,2764.78,2747.69,2763.94
1763736060,2763.94,2771.6,2759.84,2765.84
1763736120,2765.84,2770,2755.04,2759.03
1763736180,2759.03,2761.08,2751.25,2756.66
1763736240,2756.66,2761,2754.79,2758.93
1763736300,2758.93,2762.47,2751.41,2751.72
1763736360,2751.72,2753.66,2744.17,2746.39
1763736420,2746.39,2751.52,2740.5,2742.64
1763736480,2742.64,2754.5,2742.64,2753.6
1763736540,2753.6,2755,2745.89,2751.6
1763736600,2751.6,2755,2749.61,2753.45
1763736660,2753.45,2767.66,2749.65,2762.87
1763736720,2762.87,2769.89,2757.41,2769.53
1763736780,2769.53,2772.42,2767.05,2768.78
1763736840,2768.78,2778.95,2767.15,2778.39
1763736900,2778.39,2779.85,2774.31,2777.17
1763736960,2777.17,2777.38,2765.18,2766.9
1763737020,2766.9,2772.51,2766.01,2767.03
1763737080,2767.03,2775.45,2765.28,2775.13
1763737140,2775.13,2780.23,2768.01,2769.13
1763737200,2769.13,2778.21,2763.54,2763.87
1763737260,2763.87,2764.73,2754.75,2755.05
1763737320,2755.05,2757.08,2749.82,2750.22
1763737380,2750.22,2751.6,2743,2751
1763737440,2751,2754.5,2745.72,2751.6
1763737500,2751.6,2760.23,2751.27,2757.27
1763737560,2757.27,2764.48,2753.61,2759.22
1763737620,2759.22,2759.89,2753.72,2754.4
1763737680,2754.4,2759.48,2747.01,2752.51
1763737740,2752.51,2753.38,2747,2750.71
1763737800,2750.71,2750.71,2740.15,2745.32
1763737860,2745.32,2746.73,2741.03,2745.8
1763737920,2745.8,2747.92,2740.9,2742.61
1763737980,2742.61,2743.5,2732.3,2738.38
1763738040,2738.38,2746.39,2734.8,2741.04
1763738100,2741.04,2746.63,2740.24,2742.36
1763738160,2742.36,2745.97,2740.33,2742.42
1763738220,2742.42,2742.43,2728.56,2732.19
1763738280,2732.19,2737.45,2731.4,2737.01
1763738340,2737.01,2742.14,2736.54,2741.8
1763738400,2741.8,2742.13,2723.39,2728.74
1763738460,2728.74,2732.32,2723.58,2729.09
1763738520,2729.09,2737.69,2723,2732.99
1763738580,2732.99,2742.86,2732.99,2740.25
1763738640,2740.25,2741.43,2732.93,2741.1
1763738700,2741.1,2753.94,2739.4,2750.55
1763738760,2750.55,2750.55,2732.3,2736.66
1763738820,2736.66,2737.24,2730,2731.62
1763738880,2731.62,2734.88,2727.48,2730.28
1763738940,2730.28,2730.28,2724.91,2728.02
1763739000,2728.02,2732.55,2721.31,2728.53
1763739060,2728.53,2733.65,2723.48,2733.33
1763739120,2733.33,2734.8,2728.34,2729.81
1763739180,2729.81,2731.66,2723.23,2724.07
1763739240,2724.07,2727.66,2715.71,2717.66
1763739300,2717.66,2718.88,2710.6,2713.2
1763739360,2713.2,2714.84,2706.14,2707.2
1763739420,2707.2,2709.9,2692.28,2703.85
1763739480,2703.85,2704.88,2696.88,2699.7
1763739540,2699.7,2700.6,2689.11,2694.92
1763739600,2694.92,2698,2691.52,2695.99
1763739660,2695.99,2703.34,2695.99,2703.11
1763739720,2703.11,2705.59,2690.46,2695.34
1763739780,2695.34,2700.99,2694,2700.33
1763739840,2700.33,2713,2700.32,2711.1
1763739900,2711.1,2722.05,2705.74,2719.63
1763739960,2719.63,2720.53,2712.21,2716.62
1763740020,2716.62,2718.18,2710,2714.11
1763740080,2714.11,2716.55,2704.75,2711.63
1763740140,2711.63,2719.06,2709.6,2715.33
1763740200,2715.33,2715.4,2707.59,2713.4
1763740260,2713.4,2714.14,2702.24,2704.46
1763740320,2704.46,2706.21,2693.93,2694.23
1763740380,2694.23,2694.64,2685.52,2690.92
1763740440,2690.92,2704.26,2690.92,2702.81
1763740500,2702.81,2705.65,2697.71,2703.62
1763740560,2703.62,2709.65,2699.08,2707.88
1763740620,2707.88,2708.16,2698.38,2698.55
1763740680,2698.55,2705.65,2692.51,2704.37
1763740740,2704.37,2706.13,2700.63,2703.89
1763740800,2703.89,2708.8,2700.74,2702.9
1763740860,2702.9,2708.96,2700.8,2704.24
1763740920,2704.24,2705.92,2694.35,2696.99
1763740980,2696.99,2701.6,2691.08,2696.4
1763741040,2696.4,2696.46,2678.06,2682.96
1763741100,2682.96,2684.98,2675.95,2678.4
1763741160,2678.4,2686.06,2673.49,2684.44
1763741220,2684.44,2695.81,2682.45,2694.43
1763741280,2694.43,2709.53,2693.47,2701.41
1763741340,2701.41,2703.7,2692.22,2700.3
1763741400,2700.3,2704.92,2695.81,2697.92
1763741460,2697.92,2702.58,2693.83,2697.17
1763741520,2697.17,2697.17,2688.17,2691.81
1763741580,2691.81,2702.07,2691.81,2699.8
1763741640,2699.8,2700.2,2692.04,2697.9
1763741700,2697.9,2697.9,2689.43,2693.14
1763741760,2693.14,2696.99,2686.89,2696.67
1763741820,2696.67,2700.95,2686.96,2692.46
1763741880,2692.46,2693.48,2677.25,2678.45
1763741940,2678.45,2685.35,2676.14,2684.7
1763742000,2684.7,2694.47,2683.2,2693.72
1763742060,2693.72,2707.75,2688.93,2706.48
1763742120,2706.48,2718.34,2702.14,2703.59
1763742180,2703.59,2705.07,2693.7,2696.53
1763742240,2696.53,2704.1,2695.87,2700.53
1763742300,2700.53,2705.99,2697.01,2705.65
1763742360,2705.65,2709.33,2704.42,2704.59
1763742420,2704.59,2711.18,2703.41,2709.82
1763742480,2709.82,2718.18,2708.98,2714.33
1763742540,2714.33,2717.99,2710.12,2717.28
1763742600,2717.28,2724.37,2710.46,2711.4
1763742660,2711.4,2715.21,2710.22,2711.65
1763742720,2711.65,2713.61,2706.24,2708.94
1763742780,2708.94,2715.37,2708.55,2709.83
1763742840,2709.83,2713.63,2707.57,2707.58
1763742900,2707.58,2712.22,2707.39,2710.68
1763742960,2710.68,2721.75,2709.98,2718.86
1763743020,2718.86,2732.04,2718.6,2730.65
1763743080,2730.65,2738.65,2730.22,2736.16
1763743140,2736.16,2736.85,2725.14,2727.15
1763743200,2727.15,2731.22,2726.13,2728.74
1763743260,2728.74,2730.2,2721.59,2724.3
1763743320,2724.3,2726.82,2720.68,2721.4
1763743380,2721.4,2722.43,2719,2719.78
1763743440,2719.78,2719.78,2708,2713.4
1763743500,2713.4,2713.4,2701.87,2705.73
1763743560,2705.73,2713.61,2704.81,2708.74
1763743620,2708.74,2714.82,2707.96,2714.57
1763743680,2714.57,2729.01,2714.57,2724.4
1763743740,2724.4,2728.86,2723.59,2726.9
1763743800,2726.9,2731.67,2722.99,2730.25
1763743860,2730.25,2738,2730.25,2737.57
1763743920,2737.57,2749.63,2736.04,2748.9
1763743980,2748.9,2757.96,2746.67,2755.62
1763744040,2755.62,2757.21,2744.51,2746.89
1763744100,2746.89,2753.24,2746.55,2748.65
1763744160,2748.65,2758.42,2748.65,2755.8
1763744220,2755.8,2758.74,2750.72,2753.17
1763744280,2753.17,2763.81,2753.17,2760.82
1763744340,2760.82,2763.88,2759.53,2761.99
1763744400,2761.99,2764.23,2755.19,2759.6
1763744460,2759.6,2761.92,2753.67,2755.88
1763744520,2755.88,2762.18,2754.92,2757.77
1763744580,2757.77,2772.02,2757.16,2771.14
1763744640,2771.14,2775.93,2769.16,2773.06
1763744700,2773.06,2775.89,2768.57,2772.03
1763744760,2772.03,2781.72,2770.7,2778
1763744820,2778,2791.57,2775.55,2790.22
1763744880,2790.22,2790.29,2782.35,2787.67
1763744940,2787.67,2793.46,2787.08,2788.55
1763745000,2788.55,2788.81,2779.42,2784.32
1763745060,2784.32,2789.08,2782.08,2787.07
1763745120,2787.07,2789.21,2780.21,2781.8
1763745180,2781.8,2785,2777.11,2781.48
1763745240,2781.48,2787.38,2779.38,2783.67
1763745300,2783.67,2788.01,2782.4,2783.71
1763745360,2783.71,2787.19,2777.61,2782.61
1763745420,2782.61,2789.2,2781.8,2787.8
1763745480,2787.8,2800.34,2787.24,2795.5
1763745540,2795.5,2797.5,2783.86,2783.89
1763745600,2783.89,2784.63,2778.19,2782.79
1763745660,2782.79,2790.74,2781.08,2782.65
1763745720,2782.65,2792.79,2782.65,2787.34
1763745780,2787.34,2794.56,2785,2794.32
1763745840,2794.32,2799.68,2794.32,2798.41
1763745900,2798.41,2806.99,2795.41,2798.03
1763745960,2798.03,2799.31,2794.06,2795.72
1763746020,2795.72,2795.93,2784.2,2790.58
1763746080,2790.58,2791.09,2787.57,2789.53
1763746140,2789.53,2795.85,2789.53,2793.7
1763746200,2793.7,2800,2793.01,2798.98
1763746260,2798.98,2805.47,2797.86,2798.57
1763746320,2798.57,2801.85,2795.7,2800.23
1763746380,2800.23,2803.14,2799.02,2802.16
1763746440,2802.16,2803.54,2799.29,2799.7
1763746500,2799.7,2803.02,2797.48,2801.39
1763746560,2801.39,2802.79,2798.01,2802.38
1763746620,2802.38,2802.39,2791.23,2792.71
1763746680,2792.71,2794.61,2784.74,2788.26
1763746740,2788.26,2793.07,2787.81,2789.87
1763746800,2789.87,2790.79,2787.39,2787.68
1763746860,2787.68,2792.97,2785,2792.96
